4,2183673897,Mon Jun 15 14:49:50 PDT 2009,NO_QUERY,Carissa_Rae,@uhhitsangelaa I know! I got it recording on TiVo at home! Haha. I can't wait!  it's gonna be a good season!
4,2183673998,Mon Jun 15 14:49:50 PDT 2009,NO_QUERY,TwiStedCoVerGrl,@DWslipsnhipsgrl that picture is so cute!!
4,2183674087,Mon Jun 15 14:49:50 PDT 2009,NO_QUERY,diananoop,@Isle_Esme12 ok since everyone said 2nite then we'll go ahead and do that
4,2183674102,Mon Jun 15 14:49:51 PDT 2009,NO_QUERY,goSAM,"The Wombats make me happy, especially this song - http://digg.com/u15nSv - listen to it &amp; smile &amp; be happy! Monday's almost over! "
4,2183674201,Mon Jun 15 14:49:51 PDT 2009,NO_QUERY,KaitlinTGEfan,"@allstationsdown gave it a little listen, I REALLY LIKE IT! "
4,2183674208,Mon Jun 15 14:49:51 PDT 2009,NO_QUERY,Gay_Burns,@Queenchoo shoplift then - they are small
4,2183674252,Mon Jun 15 14:49:51 PDT 2009,NO_QUERY,tweeteradder31,@cseri Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip
4,2183674253,Mon Jun 15 14:49:51 PDT 2009,NO_QUERY,WahooPooh,@BillyScallywag thats the one ta x
4,2183674307,Mon Jun 15 14:49:51 PDT 2009,NO_QUERY,kenarmstrong1,"@Linzidink Welcome.  Please follow me, I'm needy like that.  "
4,2183674344,Mon Jun 15 14:49:52 PDT 2009,NO_QUERY,mashed,Watching Terminator 2. Going away tomorrow
4,2183674478,Mon Jun 15 14:49:52 PDT 2009,NO_QUERY,LBF_Hungary,"@gabekaron Is there any way, I could ask 4 a very short interview with a band member at VOLT Festival (July 2)? I'm from a hung. lb site "
4,2183674497,Mon Jun 15 14:49:52 PDT 2009,NO_QUERY,Clauux,http://www.teenchoiceawards.com/webdev/index.php vote!  I love this awards! &lt;3
4,2183674567,Mon Jun 15 14:49:54 PDT 2009,NO_QUERY,LPL_x,@Fastcars800 are you coming to see me tomorrowww?
4,2183674571,Mon Jun 15 14:49:53 PDT 2009,NO_QUERY,Renee428,"@TDAJS_Joe Okay, I Love Owl City! Rainbow Veins is really good. As well as Fuzzy Blue Lights "
4,2183674602,Mon Jun 15 14:49:53 PDT 2009,NO_QUERY,AdorkableMellie,@civicbabe627 haha. Definitely tell me how you like that TLC.
4,2183674660,Mon Jun 15 14:49:53 PDT 2009,NO_QUERY,CJATL,@tyoung11 it's goinnnn dowwwwn LOL!
4,2183674680,Mon Jun 15 14:49:53 PDT 2009,NO_QUERY,mileycyrushey,@VISRAELS Thank you so much  i love you for that!
4,2183674765,Mon Jun 15 14:49:54 PDT 2009,NO_QUERY,krobz,"just returned from &quot;the loving hut&quot; ... let your imaginations run wild (jk, it's a vegan restaurant) "
4,2183674800,Mon Jun 15 14:49:54 PDT 2009,NO_QUERY,jaerae305,I have a headache...so I'm not going to do homework...just watch a movie instead
4,2183674836,Mon Jun 15 14:49:54 PDT 2009,NO_QUERY,Terraburn,@ccorpus no such thing
4,2183674844,Mon Jun 15 14:49:54 PDT 2009,NO_QUERY,vykkivale,@DonnieWahlberg I'm always hungry 4 anything u want 2 feed us!   Holmdel was best show I've seen yet! 15 shows since 1989. Xcited 4 Irvine
4,2183674873,Mon Jun 15 14:49:54 PDT 2009,NO_QUERY,tweeteradder31,@tweakzme Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip
4,2183674910,Mon Jun 15 14:49:54 PDT 2009,NO_QUERY,Ch3rylC,"@gstuedler2 I forgot, what number am I. Is @Misha1234 ahead of me? "
4,2183674970,Mon Jun 15 14:49:55 PDT 2009,NO_QUERY,rugbychip,@Fastcars800 Come here babe were hug it out
4,2183674994,Mon Jun 15 14:49:55 PDT 2009,NO_QUERY,jackson31272,"such a gray day in LA, but since the lakers are champs it's all good "
4,2183675081,Mon Jun 15 14:49:55 PDT 2009,NO_QUERY,ecirtap00,"@DJJONASTY in sensitivity...there is strength, grasshoppa "
4,2183675101,Mon Jun 15 14:49:55 PDT 2009,NO_QUERY,semilogical,@tjhawken KING PRAWN RULES
4,2183675113,Mon Jun 15 14:49:55 PDT 2009,NO_QUERY,teavolve,@GarretOhm I couldn't resist.
4,2183675193,Mon Jun 15 14:49:56 PDT 2009,NO_QUERY,K_I,Oh god the COFFEEEEEE it's taking OVER ... therefor ... time to go home and JAM!!!!!!!! and maybe have some jam too!
4,2183675224,Mon Jun 15 14:49:56 PDT 2009,NO_QUERY,nzcampbell,@alyankovic Clever.
4,2183675232,Mon Jun 15 14:49:56 PDT 2009,NO_QUERY,soofiiaag,dreams create life....
4,2183675234,Mon Jun 15 14:49:56 PDT 2009,NO_QUERY,dcraig568,@Annanomaly how's your Monday treating you???
4,2183675239,Mon Jun 15 14:49:56 PDT 2009,NO_QUERY,cultvines,"@sheblondeswede OK. I'll drink 4 us both!  Or, come on by."
4,2183675246,Mon Jun 15 14:49:56 PDT 2009,NO_QUERY,grmpygrl08,"@jalensmom  me too, well not 15, but it's been a good.... 5.  LOL   BLAH!    boyz r over rated"
4,2183675319,Mon Jun 15 14:49:57 PDT 2009,NO_QUERY,IcePrincessKala,[x]online  []offline  bug the msn
4,2183675331,Mon Jun 15 14:49:57 PDT 2009,NO_QUERY,tweeteradder31,@sherryl_eliz Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip
4,2183675345,Mon Jun 15 14:49:57 PDT 2009,NO_QUERY,Sunshiiine,@mrBEasy heyyy
4,2183675415,Mon Jun 15 14:49:57 PDT 2009,NO_QUERY,girlygirlstefie,@Beelitis my pleasure  #BSB
4,2183675436,Mon Jun 15 14:49:57 PDT 2009,NO_QUERY,Lianax0x,"i love deannna, shes the best! my other half "
4,2183675438,Mon Jun 15 14:49:57 PDT 2009,NO_QUERY,sophieede,woo 30 followers @tarniaphillips you made it 30!!
4,2183675508,Mon Jun 15 14:49:57 PDT 2009,NO_QUERY,burstingenergy,"@big_diel yep.was not mocking u.just has an inspiration.guess it didnt translate well on twitter.ah well,next time will b better "
4,2183675513,Mon Jun 15 14:49:58 PDT 2009,NO_QUERY,shellrawlins,Am off to bed now sweet dreams everyone  xxx
4,2183675685,Mon Jun 15 14:49:58 PDT 2009,NO_QUERY,chanel_amil,"@HustleHard4CHAD  yes bymyself, i don't mind tho, i rather be bymyself anyway "
4,2183695999,Mon Jun 15 14:51:38 PDT 2009,NO_QUERY,chokewho,@fluffypig Lol they got you too? I would have been featured in that tape if it war about
4,2183696027,Mon Jun 15 14:51:38 PDT 2009,NO_QUERY,_doodle,"@babelicious I know, right? The universe sucks like that, someone should fix it ;) Planning a leaving party "
4,2183696051,Mon Jun 15 14:51:38 PDT 2009,NO_QUERY,XO_ciara,home from shopping  my feet hurt so bad! vote for demi for her 3 teen choice awards!!!!
4,2183696116,Mon Jun 15 14:51:38 PDT 2009,NO_QUERY,chsclarinet,ha ha ha ha im on my boyfriennd twitter   LNS Property
4,2183696125,Mon Jun 15 14:51:38 PDT 2009,NO_QUERY,kelliliddicoat,@cindyrellahart AND i need to take you to CLUB 33!
4,2183696257,Mon Jun 15 14:51:39 PDT 2009,NO_QUERY,fran_monteiro,somehow...happy!
4,2183696277,Mon Jun 15 14:51:39 PDT 2009,NO_QUERY,kristenskydiver,Hanging out in a bugs land
4,2183696283,Mon Jun 15 14:51:39 PDT 2009,NO_QUERY,louisegreene,Out and About
4,2183696285,Mon Jun 15 14:51:39 PDT 2009,NO_QUERY,jolenemarie,@LaPetiteSirene http://twitpic.com/7hn1w - OMB! Whacko is her nickname for sure!  She is a trip!
4,2183696429,Mon Jun 15 14:51:40 PDT 2009,NO_QUERY,alextrafford,@palacejackson Night  x
4,2183696479,Mon Jun 15 14:51:40 PDT 2009,NO_QUERY,idrake76,"@greyrider let me see where we are after this summer, some stuff up in the air. but a visit will be planned. "
4,2183696503,Mon Jun 15 14:51:40 PDT 2009,NO_QUERY,Danenbergsone,I'm just a young lady who never forgets to smile
4,2183696504,Mon Jun 15 14:51:40 PDT 2009,NO_QUERY,xAnarionx,Really...I'll Back
4,2183696531,Mon Jun 15 14:51:40 PDT 2009,NO_QUERY,magnusholmgren,"@DavidSandumArt Okay but I've tried to translate it, so you can check if it's good  I'll explain in the email tomorrow."
4,2183696539,Mon Jun 15 14:51:40 PDT 2009,NO_QUERY,vortexsquid,"Yeah i ended up ordering the dvd AND watching shitty television at the same time, life is goodfull "
4,2183696548,Mon Jun 15 14:51:41 PDT 2009,NO_QUERY,baillie,@icTRI Whats the deal with the TRI member party?
4,2183696577,Mon Jun 15 14:51:41 PDT 2009,NO_QUERY,AlexisonfireCA,Follow Alexisonfire's OFFICIAL Twitter here: @aof_official
4,2183696623,Mon Jun 15 14:51:41 PDT 2009,NO_QUERY,christenwaslike,"ahh, i'm so happy that my room is clean now, for once "
4,2183696634,Mon Jun 15 14:51:41 PDT 2009,NO_QUERY,wildeboomerz09,201 tweets per second - over two billion served. And # 2.147 billion crashed Twitter.
4,2183696639,Mon Jun 15 14:51:41 PDT 2009,NO_QUERY,ShopperAnnie,"@carnellm @andrawatkins - location ideas? Not sure where you are both located, but I will have car. #CHS "
4,2183696685,Mon Jun 15 14:51:41 PDT 2009,NO_QUERY,annasaur,@lillymelody good luck with it
4,2183696697,Mon Jun 15 14:51:41 PDT 2009,NO_QUERY,offbeatguides,"@dhempe, just saw your question, sorry for the delay! I can give you a coupon code for a free guide! DM me with your details "
4,2183696701,Mon Jun 15 14:51:41 PDT 2009,NO_QUERY,tonymission,@paperboyfabe damn thats the worst!! i have this nervous habit now of hitting cmd-s every 6 seconds whether or not i did anything.
4,2183696706,Mon Jun 15 14:51:41 PDT 2009,NO_QUERY,tiffanymanningg,softball practice!
4,2183696713,Mon Jun 15 14:51:41 PDT 2009,NO_QUERY,readysteadystop,"@trueheat Ok, I'll hit ya up when I get home, if you're around "
4,2183696789,Mon Jun 15 14:51:42 PDT 2009,NO_QUERY,jessicaaly,TEEN CHOICE AWARDS' 09  please vote for the 3 amazing stars  @selenagomez @emilyosment and @mileycyrus guys
4,2183696837,Mon Jun 15 14:51:42 PDT 2009,NO_QUERY,ke182,Reading some Potter. Yeah I know don't even start!
4,2183696861,Mon Jun 15 14:51:42 PDT 2009,NO_QUERY,Katie1989,@kevin_hoare It was no reflection on you  x
4,2183696863,Mon Jun 15 14:51:42 PDT 2009,NO_QUERY,KaylaaBabyy,it's funny how just by looking at a baby makes your day better. they truly are blessings
4,2183696870,Mon Jun 15 14:51:42 PDT 2009,NO_QUERY,CanniCandyfloss,Reading Twilight
4,2183696943,Mon Jun 15 14:51:42 PDT 2009,NO_QUERY,markproctor,"@lucdew Agreed, and imho they should choose Drools Flow. Although I'm obviously biased "
4,2183697028,Mon Jun 15 14:51:43 PDT 2009,NO_QUERY,Desert_Rose1969,@duckierenee Yum! My daughters' favorite too!
4,2183697106,Mon Jun 15 14:51:43 PDT 2009,NO_QUERY,kaarlinha,"@tommcfly  Why you have to be so perfect ?... Believe me , Fletcher is a very sexy namee, and very english too (no problem on it)! "
4,2183697129,Mon Jun 15 14:51:43 PDT 2009,NO_QUERY,giniebae,Just got done eatin a bowl of Raisin Brand!  It was soooo good...now it's time to catch up on some Z's!  My favorite pass time...Sleep!
4,2183697168,Mon Jun 15 14:51:44 PDT 2009,NO_QUERY,arcoquinn,YAY EXAMS
4,2183697175,Mon Jun 15 14:51:44 PDT 2009,NO_QUERY,rohrkemper,Monday night inline skating only went for 20 minutes due to rain. So I had a drink with some friends instead
4,2183697233,Mon Jun 15 14:51:44 PDT 2009,NO_QUERY,Zooeeee,"HELLO GOOD MOOD! just done a nice amount of exercise! I wont let anything get me down tonight, im too happy for that "
4,2183697248,Mon Jun 15 14:51:44 PDT 2009,NO_QUERY,jamileh,"@trixie360 Gunny Highway  (just for kix, not playing for code)"
4,2183697269,Mon Jun 15 14:51:44 PDT 2009,NO_QUERY,paulingham,Watching a bit of night at the museum 2 before going to sleep. Hooray for days off
4,2183697273,Mon Jun 15 14:51:44 PDT 2009,NO_QUERY,dalebandoni,Its my birthday tomorrow yay!!
4,2183697293,Mon Jun 15 14:51:44 PDT 2009,NO_QUERY,joel212,@matthewsmithUS I have elderly friends (and a crazy uncle) who do that too. It's quaint.
4,2183697331,Mon Jun 15 14:51:45 PDT 2009,NO_QUERY,snipeyhead,@createsomething Just added &lt;marquee&gt; as well
4,2183697335,Mon Jun 15 14:51:45 PDT 2009,NO_QUERY,toxicsarah,"My new ringtone ~ backstreet boys - i just want you to know, love it "
4,2183697352,Mon Jun 15 14:51:45 PDT 2009,NO_QUERY,amach,@hoancai WELCOME
4,2183697354,Mon Jun 15 14:51:45 PDT 2009,NO_QUERY,ROWDY_RODRIGUEZ,"@rudeboy_ EAT A DICK.. LOVE YOU , K THANKS BYE "
4,2183697439,Mon Jun 15 14:51:45 PDT 2009,NO_QUERY,theCHEEKsterr,@tia_luvsday26 omg yu def shulda done it fool ahaha. next time yo
4,2183697468,Mon Jun 15 14:51:45 PDT 2009,NO_QUERY,Mum_of_Six,@a__guy  Well that's what I thought ! Forgotten to be honest. Sure it will be soon though
4,2183697480,Mon Jun 15 14:51:45 PDT 2009,NO_QUERY,alittlevoice,The police are here' 'How many?' 'All of them'
4,2183697510,Mon Jun 15 14:51:46 PDT 2009,NO_QUERY,gone2dmb,"@davejmatthews if twitter is broken,then how can we see ur tweet? btw..that booty shake u did the other night,u should do that more often "
4,2183697536,Mon Jun 15 14:51:46 PDT 2009,NO_QUERY,JessChristine13,Uploading pictures from the last day of school.  I love you Izzy! &lt;3
4,2183697622,Mon Jun 15 14:51:46 PDT 2009,NO_QUERY,Pineapple18,"@LittleFletcher Hey Carrie =], Glad your exams are over now! Theyre hard, just wait till next year if you stay on  It gets worse!!"
4,2183697638,Mon Jun 15 14:51:46 PDT 2009,NO_QUERY,kma88,@WeTheTRAVIS can't wait to hear those new songs... i'm so excited
4,2183697687,Mon Jun 15 14:51:46 PDT 2009,NO_QUERY,julietlimagolf,Dinner with the young adult group yippeee!! I love having something to do on a week night
4,2183697707,Mon Jun 15 14:51:47 PDT 2009,NO_QUERY,LarkSinging,Hi twitterfriends! At work tonight  xx
4,2183697777,Mon Jun 15 14:51:47 PDT 2009,NO_QUERY,einsteinbqat,@Stephu_CH Or you could have use Tweetie since the beginning!
4,2183697874,Mon Jun 15 14:51:48 PDT 2009,NO_QUERY,breezy_star,@miss_lele yup! lol
4,2183697931,Mon Jun 15 14:51:48 PDT 2009,NO_QUERY,rathlan,"@n3rin3 Yup, it does   It starts off as a single column, but you can expand it to 3, kinda like tweet deck"
4,2183697949,Mon Jun 15 14:51:48 PDT 2009,NO_QUERY,katiemckenna,bike ride  just like alice ripley
4,2183697960,Mon Jun 15 14:51:48 PDT 2009,NO_QUERY,c_nak,"Listening to J-pop right now and reading the lyrics as i listen, putting my kanji skills to good use  "
4,2183697986,Mon Jun 15 14:51:48 PDT 2009,NO_QUERY,Dee333,@rjdennis I'm now following your friend
4,2183698025,Mon Jun 15 14:51:48 PDT 2009,NO_QUERY,19charlotte93,"@fobpatdcsgchtai no it's nt annie rockett (humdigadiga) lol. hahahaha. its tht person who gt a puppy, happy couple, kim n dan! haha "
4,2183698148,Mon Jun 15 14:51:49 PDT 2009,NO_QUERY,murdock419,@43KixFL darn! I wanted to win
4,2183698252,Mon Jun 15 14:51:49 PDT 2009,NO_QUERY,lauraluzzi,please excuse the lobster pics...  i'm passionate about seafood and there's nothin like a maine lobster
4,2183698282,Mon Jun 15 14:51:50 PDT 2009,NO_QUERY,ShereenNaticia,How to Get Your Ex Back (worked for me  http://bit.ly/ec8qJ
4,2183698329,Mon Jun 15 14:51:52 PDT 2009,NO_QUERY,springtree,@homesteadwool hi sheepies!
4,2183698349,Mon Jun 15 14:51:50 PDT 2009,NO_QUERY,Iglara,apparently is the go to person for Finding Oz. Off to follow the yellow brick road...Happy 75th!
4,2183698601,Mon Jun 15 14:51:51 PDT 2009,NO_QUERY,DonMamas,I'd consider myself the latter and thus an upgrade.  SMH @ these lames.
4,2183698632,Mon Jun 15 14:51:51 PDT 2009,NO_QUERY,lurvbug32,facebook and msn
4,2183698634,Mon Jun 15 14:51:51 PDT 2009,NO_QUERY,treytaylor,just peeked at my schedule for tomorrow... yuck! meeting tuesday will be extra meety
4,2183698679,Mon Jun 15 14:51:52 PDT 2009,NO_QUERY,Kinoma,"@satoc_satop &quot;needs a new WinMo twitter app. any suggestions?&quot; I'm biased, but I love Kinoma Play.  - kinoma.com/play - http://is.gd/12Nnb"
4,2183698694,Mon Jun 15 14:51:52 PDT 2009,NO_QUERY,LouderNowNico,I've had All time low's new song on repeat all day
4,2183698719,Mon Jun 15 14:51:52 PDT 2009,NO_QUERY,britt1789,Yee. The hangover was funny as hell. Last night was fun. Despite seeing the x&amp;his slut. oh well I had a blast
4,2183698730,Mon Jun 15 14:51:52 PDT 2009,NO_QUERY,NataliaHenao,new background!!
4,2183698763,Mon Jun 15 14:51:52 PDT 2009,NO_QUERY,shornay,@quinland hahah lool u make me laugh  x u dun no i was baffled  x
4,2183698787,Mon Jun 15 14:51:52 PDT 2009,NO_QUERY,Hondomeister,@EmilyLuehrmann I think I will  more managable than facebook. just going to do that for bible study blog! mom
4,2183698796,Mon Jun 15 14:51:52 PDT 2009,NO_QUERY,WadeFulp,@notliam cool!
4,2183698808,Mon Jun 15 14:51:52 PDT 2009,NO_QUERY,FullofMyself,@nattyMONSTAAA I think I might go JUST to see Sami that crazy lady... if I do go OPEN BARRRRR  hit me up
4,2183698869,Mon Jun 15 14:51:53 PDT 2009,NO_QUERY,elllas,@RubyRose1 sorry girl but i have so shit old phone so i cant send direct messages. be my follower so i can send those?
4,2183698888,Mon Jun 15 14:51:53 PDT 2009,NO_QUERY,sondrav1995,@nickjonas Hi nick love the JONAS show can't wait to see you this summer
4,2183698931,Mon Jun 15 14:51:53 PDT 2009,NO_QUERY,Zaritaaa,Eyes will see Your power and glory Knees will fall and we'll sing Holy Sarah Revees
4,2183698970,Mon Jun 15 14:51:53 PDT 2009,NO_QUERY,milkamilka,"is going to sleep! Haparanda tomorrow with Ida and Erja. IKEA SHOPPING, YEY! "
4,2183699044,Mon Jun 15 14:51:53 PDT 2009,NO_QUERY,sheryonstone,rb@DJDreamy for ths share. thank you  oo oo the vid.  ♫ http://blip.fm/~8a5wm
4,2183699057,Mon Jun 15 14:51:53 PDT 2009,NO_QUERY,odle2,@doorofkukondo I'm climbing walls Wednesday. Fill me in on relevant CC chat.
4,2183699066,Mon Jun 15 14:51:54 PDT 2009,NO_QUERY,deven11,i hate going to big venues but kiss fricken rocks..... still
4,2183699101,Mon Jun 15 14:51:54 PDT 2009,NO_QUERY,EllieForche,I just had a great idea! Yayyy
4,2183699151,Mon Jun 15 14:51:54 PDT 2009,NO_QUERY,nhamtoey,@Kimbot1984  I'm not looking to move anywhere right now. As u said job hunting is double pain at this time. BTW nice profile pic
4,2183699193,Mon Jun 15 14:51:54 PDT 2009,NO_QUERY,susanreynolds,@GlendaWH It's SO predictable. Something else falls apart every week  Good to know it's coming even if Im not sure WHAT part it'll be next
4,2183699211,Mon Jun 15 14:51:54 PDT 2009,NO_QUERY,Bizcuits,can't understand why i'm so tired....maybe because its gloomy outside....idk
4,2183699225,Mon Jun 15 14:51:54 PDT 2009,NO_QUERY,Melliemula,"@lynnette123 Thank you though, "
4,2183699235,Mon Jun 15 14:51:54 PDT 2009,NO_QUERY,iPhoneFuzzball,My 2 favorite things. Fuzzball and Lakers  http://fuzz-ball.com/twitter
4,2183699282,Mon Jun 15 14:51:55 PDT 2009,NO_QUERY,CamHottDamn,work tonight 6pm-12:30. come in and say hi!
4,2183699315,Mon Jun 15 14:51:55 PDT 2009,NO_QUERY,esmeralda06,@mileycyrus Congrats Miley! You can count on my vote. I will be voting everyday
4,2183699317,Mon Jun 15 14:51:55 PDT 2009,NO_QUERY,ArchisM,What's your wordcount? @shaaqT And i want to read your first book!!  Gimme it!!
4,2183699388,Mon Jun 15 14:51:55 PDT 2009,NO_QUERY,irishsamom,@some1s_sista I'll be teaching at VBS next week too - I'm not laughing!
4,2183699493,Mon Jun 15 14:51:56 PDT 2009,NO_QUERY,Choupinette972,@Noah66811  thank you too to follow me
4,2183699549,Mon Jun 15 14:51:56 PDT 2009,NO_QUERY,NickMcLaren,"@ElleryTheJones @Shinpawl ..and on the 2nd day, I shall rest! "
4,2183699566,Mon Jun 15 14:51:56 PDT 2009,NO_QUERY,gretadelonge,@roryna oh oh oh! for extreme rules i want Punki's icons. A LOT OF Punki's icons  My loveee
4,2183699647,Mon Jun 15 14:51:57 PDT 2009,NO_QUERY,VivaLaCaro,"@paigeandhagen im not pressuring you, take your time, don't feel bad, make it good "
4,2183699747,Mon Jun 15 14:51:57 PDT 2009,NO_QUERY,Dot12b,Please checkout my blog today: &quot;Everlasting&quot; - http://thedistinctdot.blogspot.com/2009/06/everlasting.html &gt; Comments welcome
4,2183720537,Mon Jun 15 14:53:42 PDT 2009,NO_QUERY,littrellfan20,@bsb96 Totally agree with ya  lol
4,2183720602,Mon Jun 15 14:53:42 PDT 2009,NO_QUERY,rareed,"iPhone is ordered.  Picking it up on Friday.    If the typing turns out to be PIA, wife will take it and I'll get a BB Bold instead."
4,2183720615,Mon Jun 15 14:53:42 PDT 2009,NO_QUERY,robert_larsen,@jeffstaple pictures on that
4,2183720618,Mon Jun 15 14:53:42 PDT 2009,NO_QUERY,PureEuphoria,@SamChaucer: yeah I know!!! )) I'm soooo looking forward to your brithday weekend!
4,2183720687,Mon Jun 15 14:53:43 PDT 2009,NO_QUERY,danapixie,@Suzyqbee10 hey  wheee did your photo go? You are now incognito!
4,2183720724,Mon Jun 15 14:53:43 PDT 2009,NO_QUERY,jenthefangirl,@ravensvoice Saw @CBR asking for peeps at Heroes Con. You know I'm good for helping out at SDCC.
4,2183720731,Mon Jun 15 14:53:43 PDT 2009,NO_QUERY,MaddieSoar,Bro's Birthday Tomorrow... Just Wrapped Prezzie's amazed by my wrapping  skills which isn't actually that bad but reasonable  x
4,2183720781,Mon Jun 15 14:53:43 PDT 2009,NO_QUERY,al1son,Going to Mason's soccer practice!
4,2183720783,Mon Jun 15 14:53:43 PDT 2009,NO_QUERY,TNgirl76,"@DonnieWahlberg  When the pressure is on, you guys get the most creative. lol  Can't wait to see what you all plan for the int'l fans. "
4,2183720812,Mon Jun 15 14:53:43 PDT 2009,NO_QUERY,Sandrajlawson,@IndiaNkiru sure send me your resume. I'm a sociologist. I do research and public speaking
4,2183720831,Mon Jun 15 14:53:43 PDT 2009,NO_QUERY,jessecashmoney,new post on BOMBEYE! woop! more to come tonight
4,2183720915,Mon Jun 15 14:53:44 PDT 2009,NO_QUERY,CeehMonteiro,@tommcfly much better
4,2183720930,Mon Jun 15 14:53:44 PDT 2009,NO_QUERY,PrimevalARC,@MsKittyCullen_ just put a picture of the team up and I'll make one for it tomorrow and send it to ya
4,2183720951,Mon Jun 15 14:53:44 PDT 2009,NO_QUERY,andrewfurth,"@dadarria nice little spot huh? dating wasn't big at bc, but when I did put one together, the north end was always a win... "
4,2183720973,Mon Jun 15 14:53:44 PDT 2009,NO_QUERY,darenastoda,@natalievass oh oh what's happening there?? i'm heading there in few hours to see my friends
